Hardware Time,Global Time\Signal,CAN1.Diag703.Diag703_Resp_0,CAN1.Diag703.Diag703_Resp_1,CAN1.Diag703.Diag703_Resp_2,CAN1.Diag703.Diag703_Resp_3,CAN1.Diag703.Diag703_Resp_4,CAN1.Diag703.Diag703_Resp_5,CAN1.Diag703.Diag703_Resp_6,CAN1.Diag703.Diag703_Resp_7,Raw Data
443.313674,2021-05-21 22:04:23.313,42,0,0,0,25,0,0,0,CAN=443.313674 Rx 0 $703 D 8 2A 00 00 00 19 00 00 00 
443.418574,2021-05-21 22:04:23.418,16,76,113,0,0,65,0,0,CAN=443.418574 Rx 0 $703 D 8 10 4C 71 00 00 41 00 00 
443.419749,2021-05-21 22:04:23.419,33,0,0,16,0,0,0,9,CAN=443.419749 Rx 0 $703 D 8 21 00 00 10 00 00 00 09 
443.470663,2021-05-21 22:04:23.470,34,0,0,0,243,48,0,0,CAN=443.470663 Rx 0 $703 D 8 22 00 00 00 F3 30 00 00 
443.521654,2021-05-21 22:04:23.521,35,3,49,0,0,13,49,0,CAN=443.521654 Rx 0 $703 D 8 23 03 31 00 00 0D 31 00 
443.572655,2021-05-21 22:04:23.572,36,0,254,48,0,0,236,48,CAN=443.572655 Rx 0 $703 D 8 24 00 FE 30 00 00 EC 30 
443.623648,2021-05-21 22:04:23.623,37,0,0,228,48,0,0,25,CAN=443.623648 Rx 0 $703 D 8 25 00 00 E4 30 00 00 19 
443.674648,2021-05-21 22:04:23.674,38,0,0,0,25,0,0,0,CAN=443.674648 Rx 0 $703 D 8 26 00 00 00 19 00 00 00 
443.72564,2021-05-21 22:04:23.725,39,25,0,0,0,150,5,0,CAN=443.72564 Rx 0 $703 D 8 27 19 00 00 00 96 05 00 
443.77664,2021-05-21 22:04:23.776,40,0,151,5,0,0,151,5,CAN=443.77664 Rx 0 $703 D 8 28 00 97 05 00 00 97 05 
443.827636,2021-05-21 22:04:23.827,41,0,0,25,0,0,0,25,CAN=443.827636 Rx 0 $703 D 8 29 00 00 19 00 00 00 19 
443.878636,2021-05-21 22:04:23.878,42,0,0,0,25,0,0,0,CAN=443.878636 Rx 0 $703 D 8 2A 00 00 00 19 00 00 00 
443.983329,2021-05-21 22:04:23.983,16,76,113,0,0,65,0,0,CAN=443.983329 Rx 0 $703 D 8 10 4C 71 00 00 41 00 00 
443.984475,2021-05-21 22:04:23.984,33,0,0,16,0,0,0,9,CAN=443.984475 Rx 0 $703 D 8 21 00 00 10 00 00 00 09 
444.034628,2021-05-21 22:04:24.034,34,0,0,0,254,48,0,0,CAN=444.034628 Rx 0 $703 D 8 22 00 00 00 FE 30 00 00 
444.085614,2021-05-21 22:04:24.085,35,5,49,0,0,14,49,0,CAN=444.085614 Rx 0 $703 D 8 23 05 31 00 00 0E 31 00 
444.136614,2021-05-21 22:04:24.136,36,0,1,49,0,0,245,48,CAN=444.136614 Rx 0 $703 D 8 24 00 01 31 00 00 F5 30 
444.187612,2021-05-21 22:04:24.187,37,0,0,229,48,0,0,25,CAN=444.187612 Rx 0 $703 D 8 25 00 00 E5 30 00 00 19 
444.23861,2021-05-21 22:04:24.238,38,0,0,0,25,0,0,0,CAN=444.23861 Rx 0 $703 D 8 26 00 00 00 19 00 00 00 
444.289602,2021-05-21 22:04:24.289,39,25,0,0,0,150,5,0,CAN=444.289602 Rx 0 $703 D 8 27 19 00 00 00 96 05 00 
444.340602,2021-05-21 22:04:24.340,40,0,151,5,0,0,151,5,CAN=444.340602 Rx 0 $703 D 8 28 00 97 05 00 00 97 05 
444.391598,2021-05-21 22:04:24.391,41,0,0,25,0,0,0,25,CAN=444.391598 Rx 0 $703 D 8 29 00 00 19 00 00 00 19 
444.442598,2021-05-21 22:04:24.442,42,0,0,0,25,0,0,0,CAN=444.442598 Rx 0 $703 D 8 2A 00 00 00 19 00 00 00 
447.65308,2021-05-21 22:04:27.653,16,76,113,0,0,65,0,0,CAN=447.65308 Rx 0 $703 D 8 10 4C 71 00 00 41 00 00 
447.654456,2021-05-21 22:04:27.654,33,0,0,0,0,0,0,9,CAN=447.654456 Rx 0 $703 D 8 21 00 00 00 00 00 00 09 
447.705374,2021-05-21 22:04:27.705,34,0,0,0,22,49,0,0,CAN=447.705374 Rx 0 $703 D 8 22 00 00 00 16 31 00 00 
447.756374,2021-05-21 22:04:27.756,35,5,49,0,0,15,49,0,CAN=447.756374 Rx 0 $703 D 8 23 05 31 00 00 0F 31 00 
447.80737,2021-05-21 22:04:27.807,36,0,246,48,0,0,252,48,CAN=447.80737 Rx 0 $703 D 8 24 00 F6 30 00 00 FC 30 
447.858362,2021-05-21 22:04:27.858,37,0,0,231,48,0,0,25,CAN=447.858362 Rx 0 $703 D 8 25 00 00 E7 30 00 00 19 
447.909362,2021-05-21 22:04:27.909,38,0,0,0,25,0,0,0,CAN=447.909362 Rx 0 $703 D 8 26 00 00 00 19 00 00 00 
447.960356,2021-05-21 22:04:27.960,39,25,0,0,0,152,5,0,CAN=447.960356 Rx 0 $703 D 8 27 19 00 00 00 98 05 00 
448.011354,2021-05-21 22:04:28.011,40,0,151,5,0,0,151,5,CAN=448.011354 Rx 0 $703 D 8 28 00 97 05 00 00 97 05 
448.062349,2021-05-21 22:04:28.062,41,0,0,25,0,0,0,25,CAN=448.062349 Rx 0 $703 D 8 29 00 00 19 00 00 00 19 
448.113351,2021-05-21 22:04:28.113,42,0,0,0,25,0,0,0,CAN=448.113351 Rx 0 $703 D 8 2A 00 00 00 19 00 00 00 
448.218248,2021-05-21 22:04:28.218,16,76,113,0,0,65,0,0,CAN=448.218248 Rx 0 $703 D 8 10 4C 71 00 00 41 00 00 
448.21931,2021-05-21 22:04:28.219,33,0,0,0,0,0,0,9,CAN=448.21931 Rx 0 $703 D 8 21 00 00 00 00 00 00 09 
448.269339,2021-05-21 22:04:28.269,34,0,0,0,7,49,0,0,CAN=448.269339 Rx 0 $703 D 8 22 00 00 00 07 31 00 00 
448.32033,2021-05-21 22:04:28.320,35,253,48,0,0,12,49,0,CAN=448.32033 Rx 0 $703 D 8 23 FD 30 00 00 0C 31 00 
448.371336,2021-05-21 22:04:28.371,36,0,248,48,0,0,251,48,CAN=448.371336 Rx 0 $703 D 8 24 00 F8 30 00 00 FB 30 
448.422326,2021-05-21 22:04:28.422,37,0,0,234,48,0,0,25,CAN=448.422326 Rx 0 $703 D 8 25 00 00 EA 30 00 00 19 
448.473324,2021-05-21 22:04:28.473,38,0,0,0,25,0,0,0,CAN=448.473324 Rx 0 $703 D 8 26 00 00 00 19 00 00 00 
448.52432,2021-05-21 22:04:28.524,39,25,0,0,0,151,5,0,CAN=448.52432 Rx 0 $703 D 8 27 19 00 00 00 97 05 00 
448.575316,2021-05-21 22:04:28.575,40,0,151,5,0,0,151,5,CAN=448.575316 Rx 0 $703 D 8 28 00 97 05 00 00 97 05 
448.626313,2021-05-21 22:04:28.626,41,0,0,25,0,0,0,25,CAN=448.626313 Rx 0 $703 D 8 29 00 00 19 00 00 00 19 
448.677313,2021-05-21 22:04:28.677,42,0,0,0,25,0,0,0,CAN=448.677313 Rx 0 $703 D 8 2A 00 00 00 19 00 00 00 
448.783005,2021-05-21 22:04:28.783,16,76,113,0,0,65,0,0,CAN=448.783005 Rx 0 $703 D 8 10 4C 71 00 00 41 00 00 
448.784418,2021-05-21 22:04:28.784,33,0,0,0,0,0,0,9,CAN=448.784418 Rx 0 $703 D 8 21 00 00 00 00 00 00 09 
448.835299,2021-05-21 22:04:28.835,34,0,0,0,7,49,0,0,CAN=448.835299 Rx 0 $703 D 8 22 00 00 00 07 31 00 00 
448.886294,2021-05-21 22:04:28.886,35,253,48,0,0,12,49,0,CAN=448.886294 Rx 0 $703 D 8 23 FD 30 00 00 0C 31 00 
448.937297,2021-05-21 22:04:28.937,36,0,248,48,0,0,251,48,CAN=448.937297 Rx 0 $703 D 8 24 00 F8 30 00 00 FB 30 
448.988288,2021-05-21 22:04:28.988,37,0,0,234,48,0,0,25,CAN=448.988288 Rx 0 $703 D 8 25 00 00 EA 30 00 00 19 
449.039287,2021-05-21 22:04:29.039,38,0,0,0,25,0,0,0,CAN=449.039287 Rx 0 $703 D 8 26 00 00 00 19 00 00 00 
449.090278,2021-05-21 22:04:29.090,39,25,0,0,0,151,5,0,CAN=449.090278 Rx 0 $703 D 8 27 19 00 00 00 97 05 00 
449.141277,2021-05-21 22:04:29.141,40,0,151,5,0,0,151,5,CAN=449.141277 Rx 0 $703 D 8 28 00 97 05 00 00 97 05 
449.192273,2021-05-21 22:04:29.192,41,0,0,25,0,0,0,25,CAN=449.192273 Rx 0 $703 D 8 29 00 00 19 00 00 00 19 
449.243275,2021-05-21 22:04:29.243,42,0,0,0,25,0,0,0,CAN=449.243275 Rx 0 $703 D 8 2A 00 00 00 19 00 00 00 
452.452756,2021-05-21 22:04:32.452,16,76,113,0,0,65,88,0,CAN=452.452756 Rx 0 $703 D 8 10 4C 71 00 00 41 58 00 
452.454155,2021-05-21 22:04:32.454,33,0,0,62,0,0,0,37,CAN=452.454155 Rx 0 $703 D 8 21 00 00 3E 00 00 00 25 
452.505052,2021-05-21 22:04:32.505,34,0,0,0,236,48,0,0,CAN=452.505052 Rx 0 $703 D 8 22 00 00 00 EC 30 00 00 
452.556042,2021-05-21 22:04:32.556,35,1,49,0,0,7,49,0,CAN=452.556042 Rx 0 $703 D 8 23 01 31 00 00 07 31 00 
452.607046,2021-05-21 22:04:32.607,36,0,241,48,0,0,244,48,CAN=452.607046 Rx 0 $703 D 8 24 00 F1 30 00 00 F4 30 
452.65804,2021-05-21 22:04:32.658,37,0,0,235,48,0,0,25,CAN=452.65804 Rx 0 $703 D 8 25 00 00 EB 30 00 00 19 
452.709038,2021-05-21 22:04:32.709,38,0,0,0,25,0,0,0,CAN=452.709038 Rx 0 $703 D 8 26 00 00 00 19 00 00 00 
452.760035,2021-05-21 22:04:32.760,39,25,0,0,0,149,5,0,CAN=452.760035 Rx 0 $703 D 8 27 19 00 00 00 95 05 00 
452.81103,2021-05-21 22:04:32.811,40,0,150,5,0,0,151,5,CAN=452.81103 Rx 0 $703 D 8 28 00 96 05 00 00 97 05 
452.862026,2021-05-21 22:04:32.862,41,0,0,25,0,0,0,25,CAN=452.862026 Rx 0 $703 D 8 29 00 00 19 00 00 00 19 
452.913026,2021-05-21 22:04:32.913,42,0,0,0,25,0,0,0,CAN=452.913026 Rx 0 $703 D 8 2A 00 00 00 19 00 00 00 
453.017919,2021-05-21 22:04:33.017,16,76,113,0,0,65,88,0,CAN=453.017919 Rx 0 $703 D 8 10 4C 71 00 00 41 58 00 
453.019257,2021-05-21 22:04:33.019,33,0,0,62,0,0,0,37,CAN=453.019257 Rx 0 $703 D 8 21 00 00 3E 00 00 00 25 
453.070015,2021-05-21 22:04:33.070,34,0,0,0,249,48,0,0,CAN=453.070015 Rx 0 $703 D 8 22 00 00 00 F9 30 00 00 
453.121007,2021-05-21 22:04:33.121,35,0,49,0,0,7,49,0,CAN=453.121007 Rx 0 $703 D 8 23 00 31 00 00 07 31 00 
453.172003,2021-05-21 22:04:33.172,36,0,237,48,0,0,243,48,CAN=453.172003 Rx 0 $703 D 8 24 00 ED 30 00 00 F3 30 
453.223001,2021-05-21 22:04:33.223,37,0,0,236,48,0,0,25,CAN=453.223001 Rx 0 $703 D 8 25 00 00 EC 30 00 00 19 
453.274001,2021-05-21 22:04:33.274,38,0,0,0,25,0,0,0,CAN=453.274001 Rx 0 $703 D 8 26 00 00 00 19 00 00 00 
453.324996,2021-05-21 22:04:33.324,39,25,0,0,0,149,5,0,CAN=453.324996 Rx 0 $703 D 8 27 19 00 00 00 95 05 00 
453.375992,2021-05-21 22:04:33.375,40,0,150,5,0,0,151,5,CAN=453.375992 Rx 0 $703 D 8 28 00 96 05 00 00 97 05 
453.427095,2021-05-21 22:04:33.427,41,0,0,25,0,0,0,25,CAN=453.427095 Rx 0 $703 D 8 29 00 00 19 00 00 00 19 
453.477989,2021-05-21 22:04:33.477,42,0,0,0,25,0,0,0,CAN=453.477989 Rx 0 $703 D 8 2A 00 00 00 19 00 00 00 
453.582679,2021-05-21 22:04:33.582,16,76,113,0,0,65,88,0,CAN=453.582679 Rx 0 $703 D 8 10 4C 71 00 00 41 58 00 
453.583988,2021-05-21 22:04:33.583,33,0,0,62,0,0,0,37,CAN=453.583988 Rx 0 $703 D 8 21 00 00 3E 00 00 00 25 
453.634978,2021-05-21 22:04:33.634,34,0,0,0,249,48,0,0,CAN=453.634978 Rx 0 $703 D 8 22 00 00 00 F9 30 00 00 
453.685969,2021-05-21 22:04:33.685,35,0,49,0,0,7,49,0,CAN=453.685969 Rx 0 $703 D 8 23 00 31 00 00 07 31 00 
453.736965,2021-05-21 22:04:33.736,36,0,237,48,0,0,243,48,CAN=453.736965 Rx 0 $703 D 8 24 00 ED 30 00 00 F3 30 
453.787962,2021-05-21 22:04:33.787,37,0,0,236,48,0,0,25,CAN=453.787962 Rx 0 $703 D 8 25 00 00 EC 30 00 00 19 
453.838963,2021-05-21 22:04:33.838,38,0,0,0,25,0,0,0,CAN=453.838963 Rx 0 $703 D 8 26 00 00 00 19 00 00 00 
453.88996,2021-05-21 22:04:33.889,39,25,0,0,0,149,5,0,CAN=453.88996 Rx 0 $703 D 8 27 19 00 00 00 95 05 00 
453.940953,2021-05-21 22:04:33.940,40,0,150,5,0,0,151,5,CAN=453.940953 Rx 0 $703 D 8 28 00 96 05 00 00 97 05 
453.99195,2021-05-21 22:04:33.991,41,0,0,25,0,0,0,25,CAN=453.99195 Rx 0 $703 D 8 29 00 00 19 00 00 00 19 
454.042951,2021-05-21 22:04:34.042,42,0,0,0,25,0,0,0,CAN=454.042951 Rx 0 $703 D 8 2A 00 00 00 19 00 00 00 
457.252434,2021-05-21 22:04:37.252,16,76,113,0,0,65,0,0,CAN=457.252434 Rx 0 $703 D 8 10 4C 71 00 00 41 00 00 
457.253726,2021-05-21 22:04:37.253,33,0,0,62,0,0,0,37,CAN=457.253726 Rx 0 $703 D 8 21 00 00 3E 00 00 00 25 
457.30473,2021-05-21 22:04:37.304,34,0,0,0,27,49,0,0,CAN=457.30473 Rx 0 $703 D 8 22 00 00 00 1B 31 00 00 
457.35572,2021-05-21 22:04:37.355,35,3,49,0,0,9,49,0,CAN=457.35572 Rx 0 $703 D 8 23 03 31 00 00 09 31 00 
457.406722,2021-05-21 22:04:37.406,36,0,232,48,0,0,236,48,CAN=457.406722 Rx 0 $703 D 8 24 00 E8 30 00 00 EC 30 
457.457719,2021-05-21 22:04:37.457,37,0,0,237,48,0,0,25,CAN=457.457719 Rx 0 $703 D 8 25 00 00 ED 30 00 00 19 
457.508715,2021-05-21 22:04:37.508,38,0,0,0,25,0,0,0,CAN=457.508715 Rx 0 $703 D 8 26 00 00 00 19 00 00 00 
457.559707,2021-05-21 22:04:37.559,39,25,0,0,0,151,5,0,CAN=457.559707 Rx 0 $703 D 8 27 19 00 00 00 97 05 00 
457.610703,2021-05-21 22:04:37.610,40,0,150,5,0,0,150,5,CAN=457.610703 Rx 0 $703 D 8 28 00 96 05 00 00 96 05 
457.661703,2021-05-21 22:04:37.661,41,0,0,25,0,0,0,25,CAN=457.661703 Rx 0 $703 D 8 29 00 00 19 00 00 00 19 
457.712703,2021-05-21 22:04:37.712,42,0,0,0,25,0,0,0,CAN=457.712703 Rx 0 $703 D 8 2A 00 00 00 19 00 00 00 
457.817598,2021-05-21 22:04:37.817,16,76,113,0,0,65,0,0,CAN=457.817598 Rx 0 $703 D 8 10 4C 71 00 00 41 00 00 
457.818706,2021-05-21 22:04:37.818,33,0,0,62,0,0,0,37,CAN=457.818706 Rx 0 $703 D 8 21 00 00 3E 00 00 00 25 
457.869691,2021-05-21 22:04:37.869,34,0,0,0,27,49,0,0,CAN=457.869691 Rx 0 $703 D 8 22 00 00 00 1B 31 00 00 
457.92068,2021-05-21 22:04:37.920,35,3,49,0,0,9,49,0,CAN=457.92068 Rx 0 $703 D 8 23 03 31 00 00 09 31 00 
457.971685,2021-05-21 22:04:37.971,36,0,232,48,0,0,236,48,CAN=457.971685 Rx 0 $703 D 8 24 00 E8 30 00 00 EC 30 
458.02268,2021-05-21 22:04:38.022,37,0,0,237,48,0,0,25,CAN=458.02268 Rx 0 $703 D 8 25 00 00 ED 30 00 00 19 
458.073677,2021-05-21 22:04:38.073,38,0,0,0,25,0,0,0,CAN=458.073677 Rx 0 $703 D 8 26 00 00 00 19 00 00 00 
458.124668,2021-05-21 22:04:38.124,39,25,0,0,0,151,5,0,CAN=458.124668 Rx 0 $703 D 8 27 19 00 00 00 97 05 00 
458.175667,2021-05-21 22:04:38.175,40,0,150,5,0,0,150,5,CAN=458.175667 Rx 0 $703 D 8 28 00 96 05 00 00 96 05 
458.226783,2021-05-21 22:04:38.226,41,0,0,25,0,0,0,25,CAN=458.226783 Rx 0 $703 D 8 29 00 00 19 00 00 00 19 
458.277665,2021-05-21 22:04:38.277,42,0,0,0,25,0,0,0,CAN=458.277665 Rx 0 $703 D 8 2A 00 00 00 19 00 00 00 
458.382357,2021-05-21 22:04:38.382,16,76,113,0,0,65,0,0,CAN=458.382357 Rx 0 $703 D 8 10 4C 71 00 00 41 00 00 
458.383934,2021-05-21 22:04:38.383,33,0,0,62,0,0,0,37,CAN=458.383934 Rx 0 $703 D 8 21 00 00 3E 00 00 00 25 
458.43465,2021-05-21 22:04:38.434,34,0,0,0,19,49,0,0,CAN=458.43465 Rx 0 $703 D 8 22 00 00 00 13 31 00 00 
458.485644,2021-05-21 22:04:38.485,35,6,49,0,0,7,49,0,CAN=458.485644 Rx 0 $703 D 8 23 06 31 00 00 07 31 00 
458.536646,2021-05-21 22:04:38.536,36,0,240,48,0,0,238,48,CAN=458.536646 Rx 0 $703 D 8 24 00 F0 30 00 00 EE 30 
458.587642,2021-05-21 22:04:38.587,37,0,0,237,48,0,0,25,CAN=458.587642 Rx 0 $703 D 8 25 00 00 ED 30 00 00 19 
458.638638,2021-05-21 22:04:38.638,38,0,0,0,25,0,0,0,CAN=458.638638 Rx 0 $703 D 8 26 00 00 00 19 00 00 00 
458.68963,2021-05-21 22:04:38.689,39,25,0,0,0,151,5,0,CAN=458.68963 Rx 0 $703 D 8 27 19 00 00 00 97 05 00 
458.740628,2021-05-21 22:04:38.740,40,0,150,5,0,0,150,5,CAN=458.740628 Rx 0 $703 D 8 28 00 96 05 00 00 96 05 
458.791626,2021-05-21 22:04:38.791,41,0,0,25,0,0,0,25,CAN=458.791626 Rx 0 $703 D 8 29 00 00 19 00 00 00 19 
458.842628,2021-05-21 22:04:38.842,42,0,0,0,25,0,0,0,CAN=458.842628 Rx 0 $703 D 8 2A 00 00 00 19 00 00 00 
462.052112,2021-05-21 22:04:42.052,16,76,113,0,0,65,0,0,CAN=462.052112 Rx 0 $703 D 8 10 4C 71 00 00 41 00 00 
462.053673,2021-05-21 22:04:42.053,33,0,0,0,0,0,0,37,CAN=462.053673 Rx 0 $703 D 8 21 00 00 00 00 00 00 25 
462.104412,2021-05-21 22:04:42.104,34,0,0,0,248,48,0,0,CAN=462.104412 Rx 0 $703 D 8 22 00 00 00 F8 30 00 00 
462.155398,2021-05-21 22:04:42.155,35,9,49,0,0,5,49,0,CAN=462.155398 Rx 0 $703 D 8 23 09 31 00 00 05 31 00 
